text,label
διατηρώ τη σοβαρότητα μου,1
διατηρώ την ψυχραιμία μου,1
δίνω τα ρέστα μου,1
δίνω τη ζωή μου,1
δίνω τη ψυχή μου,1
δίνω το 100% του εαυτού μου,1
δοκιμάζω τα φτερά μου,1
εκθέτω τα εμπορεύματα μου,1
εκπληρώνω την αποστολή μου,1
εκπληρώνω τα όνειρά μου,1
εκπληρώνω το όνειρο της ζωής μου,1
εκπληρώνω τα συζυγικά μου καθήκοντα,1
εκπληρώνω τις υποχοεώσεις μου,1
εκτίω τη ποινή μου,1
εκτίω την τιμωρία μου,1
εκτίω την θητεία μου,1
εκτονώνω τα νεύρα μου,1
εκφράζω την τελευταία μου επιθυμία,1
εκφράζω τις τελευταίες μου θελήσεις,1
εκφράζω τις ανησυχίες μου,1
εξασφαλίζω τα νώτα μου,1
επιβάλλω την παρουσία μου,1
επιβάλλω την γνώμη μου,1
επιβαρύνω τη θέση μου,1
επιβραδύνω το βήμα μου,1
επιταχύνω το βήμα μου,1
επιτυγχάνω το σκοπό μου,1
επιτυγχάνω το στόχο μου,1
ευλογάω τα γένια μου,1
έχω το θάρρος της γνώμης μου,1
έχω το κατιτίς μου,1
έχω το δίκιο μου,1
έχω τις μαύρες μου,1
έχω το νου μου,1
έχω τον τρόπο μου,1
δεν έχω τον Θεό μου,1
ζυγίζω τις κινήσεις μου,1
ζυγίζω τα λόγια μου,1
ζω την εποχή μου,1
ζω τη ζωή μου,1
ζω την στιγμή μου,1
καθαρίζω το λαιμό μου,1
καθαρίζω τη φωνή μου,1
καθησυχάζω τη συνείδηση μου,1
κανονίζω την πορεία μου,1
κάνω του κεφαλιού μου,1
κάνω τη μπάζα μου,1
κάνω το νερό μου,1
κάνω την ζωή μου,1
κάνω το κομμάτι μου,1
καταθέτω τα όπλα μου,1
καταπίνω τη γλώσσα μου,1
καταπίνω τα δάκρυα μου,1
καταπίνω το σάλιο μου,1
κατεβάζω τα βρακιά μου,1
κατεβάζω τα μούτρα μου,1
κατεβάζω την ουρά μου,1
κατεβάζω τον τόνο της φωνής μου,1
κατεβάζω τη φωνή μου,1
κερδίζω το συνομιλητή μου,1
κερδίζω την αξιοπρέπειά μου,1
κλαίω τη μοίρα μου,1
κλαίω τη τύχη μου,1
κλαίω τα λεφτά μου,1
κλείνω τα αυτιά μου,1
κλείνω τον κύκλο μου,1
κλείνω τα μάτια μου,1
κλείνω τη μύτη μου,1
κλείνω το στόμα μου,1
κλείνω τα σύνορά μου,1
κλείνω τους λογαριασμούς μου,1
κλωτσάω τη τύχη μου,1
κόβω το λαιμό μου,1
κόβω τις φλέβες μου,1
κόβω τις φλέβες μου,1
κοιτάω την πάρτη μου,1
κουνάω το κεφάλι μου,1
κουνάω την ουρά μου,1
κρατάω την αναπνοή μου,1
κρατάω την ανάσα μου,1
κρατάω τη γλώσσα μου,1
κρατάω τα δάκρυα μου,1
κρατάω την θέση μου,1
κρατάω το λόγο μου,1
κρατάω τη σειρά μου,1
κρατάω τη σοβαρότητα μου,1
κρατάω τις υποσχέσεις μου,1
κρατάω τη φόρμα μου,1
κρατάω το μυστικό μου,1
κρατάω τους λυγμούς μου,1
κρύβω την ηλικία μου,1
κρύβω τα χρόνια μου,1
κρύβω το πρόσωπό μου,1
κτυπάω τα δόντια μου,1
λέω τα λογάκια μου,1
λέω τον πόνο μου,1
δεν λέω ακόμη τη τελευταία μου λέξη,1
λύνω τη σιωπή μου,1
μαζεύω τις δυνάμεις μου,1
μαζεύω την ενεργητικότητά μου,1
μαζεύω τα κούραγια μου,1
μαζεύω τα λόγια μου,1
μαζεύω τα μπογαλάκια μου,1
μαζεύω τα μυαλά μου,1
μαζεύω τα κομμάτια μου,1
δεν μαζεύω την γλώσσα μου,1
μασάω τα λόγια μου,1
μετράω τα βήματα μου,1
μετράω τις κινήσεις μου,1
μετράω τα λόγια μου,1
μετράω τις κουβέντες μου,1
μπερδεύουμε τα μπούτια μας,1
μπερδεύω τη γλώσσα μου,1
δεν μυρίζω τα δάχτυλα μου,1
δεν μυρίζω τα νύχια μου,1
νίπτω τας χείρας μου,1
δεν νοιώθω τα πόδια μου,1
ξαναβρίσκω τις ρίζες μου,1
ξαναπαίρνω το πατρικό μου όνομα,1
ξεγελάω την πείνα μου,1
ξεπερνάω τον εαυτό μου,1
ξεπερνάω τις δυνάμεις μου,1
ξεπερνάω τα όριά μου,1
ξεπερνάω τον πρώην μου,1
ξερνάω τα άντερα μου,1
ξέρω τη δουλειά μου,1
ξέρω το καλό μου,1
ξεχνάω τις ένοιες μου,1
ξεχνάω τις σκοτούρες μου,1
ξεχνάω τις στενοχώριες μου,1
ξοδεύω τις δυνάμεις μου,1
ξοδεύω το σάλιο μου,1
ξοδεύω την ενέργειά μου,1
δεν ξοδεύω τη φαιά ουσία μου,1
ξυνίζω τη μούρη μου,1
ξυνίζω τα μούτρα μου,1
ξύνω το κεφάλι μου,1
παίρνω τον αέρα μου,1
παίρνω τα βρεμένα μου,1
παίρνω τη δόση μου,1
παίρνω το δρόμο μου,1
παίρνω τις ευθύνες μου,1
παίρνω τα μάτια μου,1
παίρνω τα μέτρα μου,1
παίρνω το μπάνιο μου,1
παίρνω τα μπογαλάκια μου,1
παίρνω των ομματιών μου,1
παίρνω τα πάνω μου,1
παίρνω τη σειρά μου,1
παίρνω τον χρόνο μου,1
παίρνω τα χάπια μου,1
παίρνω την εκδίκησή μου,1
παίρνω τα πάνω μου,1
παραδίνω το πνεύμα μου,1
πατάω τον όρκο μου,1
περιφέρω την ύπαρξη μου,1
περιφέρω το κουφάρι μου,1
περνάω τον καιρό μου,1
περνάω την ώρα μου,1
περνάω τον χρόνο μου,1
περνάω την φάση μου,1
πηδάω τη σειρά μου,1
πιάνω τη μύτη μου,1
πιπιλάω το δάχτυλο μου,1
πιπιλίζω το δάχτυλο μου,1
πληρώνω τις αμαρτίες μου,1
πληρώνω τα λάθη μου,1
πληρώνω τα σφάλματά μου,1
πραγματοποιώ τα όνειρά μου,1
προετοιμάζω την εκδίκησή μου,1
προσέχω τη γλώσσα μου,1
προσέχω τα λόγια μου,1
προσέχω τις κινήσεις μου,1
προσέχω τα νώτα μου,1
προφυλάσσω τα νώτα μου,1
ρίχνω το δηλητήριό μου,1
ρουφάω το τρομπόνι μου,1
σηκώνω τα μανίκια μου,1
σηκώνω τους ώμους μου,1
σκληραίνω τη στάση μου,1
σκοτώνω τον καιρό μου,1
σκοτώνω την ώρα μου,1
σουφρώνω τη μύτη μου,1
σουφρώνω τα χείλια μου,1
σπαταλάω το σάλιο μου,1
σπαταλάω τα χρήματά μου,1
σπάω τις αλυσίδες μου,1
σπάω τη σιωπή μου,1
στραμπουλάω τη γλώσσα μου,1
στύβω το μυαλό μου,1
συγκρατώ την αναπνοή μου,1
συγκρατώ την ανάσα μου,1
συγκρατώ τη γλώσσα μου,1
συγκρατώ τα δάκρυά μου,1
συγκρατώ τον ενθουσιασμό μου,1
συγκρατώ τα λόγια μου,1
συγκρατώ τους λυγμούς μου,1
συγκρατώ τα νεύρα μου,1
συγκρατώ τη συγκίνησή μου,1
δεν συγκρατώ τη γλώσσα μου,1
συνεχίζω το δρόμο μου,1
συνεχίζω την πορεία μου,1
σφίγγω τις γροθιές μου,1
σφίγγω τα δόντια μου,1
σφίγγω το ζωνάρι μου,1
σφίγγω την καρδιά μου,1
σφίγγω τα χείλη μου,1
σώζω το κεφάλι μου,1
σώζω το τομάρι μου,1
τεντώνω το λαιμό μου,1
τηρώ το λόγο μου,1
τηρώ τις υποσχέσεις μου,1
τιμώ το λόγο μου,1
τιμώ την υπογραφή μου,1
τιμώ τα παντελόνια μου,1
τονώνω την ενεργητικότητά μου,1
τραβάω το δρόμο μου,1
τραβάω τα μαλλιά μου,1
τραβάω τον τάραχο των παθών μου,1
τραβάω τα πάθη της ζωής μου,1
τρώω το κεφάλι μου,1
τρώω τα λόγια μου,1
τρώω τα λυσακά μου,1
τρώω τα μούτρα μου,1
τρώω τα νύχια μου,1
τρώω το ξύλο της χρονιάς μου,1
τρώω τα συκώτια μου,1
τρώω της χρονιάς μου,1
τρώω τα ψωμιά μου,1
υφίσταμαι τις συνέπειες των πράξεών μου,1
φανερώνω την ηλικία μου,1
φανερώνω τα χρόνια μου,1
φοράω τα γυαλιά μου,1
φοράω τα καλά μου,1
φτάνω το σκοπό μου,1
φτάνω το στόχο μου,1
φτιάχνω τη ζωή μου,1
φτιάχνω το σπίτι μου,1
φυλάω τα νώτα μου,1
χαλάω την υγεία μου,1
δεν χαλάω τη ζαχαρένια μου,1
δεν χαλάω την καρδιά μου,1
δεν χαλάω το κέφι μου,1
χάνω το αίμα μου,1
χάνω τις αισθήσεις μου,1
χάνω την αναπνοή μου,1
χάνω την ανάσα μου,1
χάνω την αξιοπρέπειά μου,1
χάνω το βρακί μου,1
χάνω το δρόμο μου,1
χάνω τη ζωή μου,1
χάνω τον καιρό μου,1
χάνω το κεφάλι μου,1
χάνω τα λεφτά μου,1
χάνω τα λόγια μου,1
χάνω τα λογικά μου,1
χάνω τη μνήμη μου,1
χάνω το μυαλό μου,1
χάνω τα νερά μου,1
χάνω το νου μου,1
χάνω την παρθενιά μου,1
χάνω το σάλιο μου,1
χάνω τη σειρά μου,1
χάνω τη σοβαρότητά μου,1
χάνω την τιμή μου,1
χάνω τον ύπνο μου,1
χάνω το φώς μου,1
χάνω το χρώμα μου,1
χάνω την ψυχραιμία μου,1
χάνω την ώρα μου,1
χάνω το παιδί μου,1
χάνω τον ειρμό μου,1
χάνω το μυαλό μου,1
χάνω τις λέξεις μου,1
χαράζω το δρόμο μου,1
χαράζω την πορεία μου,1
χύνω το δηλητήριό μου,1
ψάχνω τα λόγια μου,1
ψάχνω τις ρίζες μου,1
αγνοώ την ύπαρξη,1
αίρω το εμπάργκο,1
ακολουθώ τα ίχνη,1
ακολουθώ τα χνάρια,1
ακολουθώ την κηδεία,1
ακολουθώ την συμβουλή,1
αλλάζω τα μυαλά,1
αναλαμβάνω την υπεράσπιση,1
ανεβάζω το έργο,1
ανεβάζω την παράσταση,1
δεν αντέχω το βλέμμα,1
αντιγράψω τις κινήσεις,1
αντιγράφω την συμπεριφορά,1
αντιγράφω τον γραφικό χαρακτήρα,1
αποκαθιστώ το όνομα,1
αποκαθιστώ την φήμη,1
ατσαλώνω τα νεύρα,1
ατσαλώνω τη θέληση,1
δεν βγάζω τα γράμματα,1
δεν βλέπω το τέλος,1
δεν βλέπω το τέρμα,1
βρίσκω την αχίλλειο πτέρνα,1
γεμίζω τις μπαταρίες,1
γεμίζω τις τσέπες,1
γνωρίζω τα ντεσσού,1
γνωρίζω την ύπαρξη,1
δέχομαι τις υπηρεσίες,1
διαπερνώ τη σπονδυλική στήλη,1
διαπερνώ το κορμί,1
διασκεδάζω τις ανησυχίες,1
διαψεύδω τις ελπίδες,1
διαψεύδω τα δημοσιεύματα,1
είμαι Ε,1
είμαι η γυναίκα της ζωής,1
είμαι η κινητήρια δύναμη,1
είμαι ο εξ απορρήτων,1
είμαι το κορόιδο,1
είμαι το χαϊδεμένο παιδί,1
είμαι ο περίγελος,1
είμαι η αχίλλειος πτέρνα,1
είμαι η σκιά,1
είμαι ο αποδιοπομπαίος τράγος,1
είμαι το εξιλαστήριο θύμα,1
είμαι το δεξί χέρι,1
είμαι η αδυναμία,1
είμαι το ευαίσθητο σημείο,1
